date,Farmer,Pesticides,Food_Contamination,Industry,Dairy_Health_Impact,Forest,Waste,Workers,Cow,Government,ImportExport,Chemical,Deforestation_Agriculture,Lactose_Intolerant,Food_Climat_Impact,Employment,Policy,Poverty,Biodiversity,Price,Brexit,Food_Waste,Industrial_Agriculture,Soil,Natural,Payment_Wages,Cancer,MentalHealth,GMO,Sugar,Factory,Packaging,PalmOil,Immigration,Taste,Pollinators,Shortage,Glyphosate,Animal_Welfare,CEO,Recycling,Vegan_Against_Dairy,Almond_milk,Vitamin,Allergy,Gut_Digestion,Ingredient_Scrutiny,Fats,Lactose,Seeds,Protein,Milk_Prices,Bacteria,Industry_Impacy_Health,Obesity,Food_access,Antibiotics,Reusable,Plastic_Ocean,Retail,Hormone,Label,Water_Scarcity,Chlorpyrifos,Bank,Xenophobic,Sustainable_Diet,Meat_Impact_Climate,Chlorine,Baby_Milk,Residues,Additive,Diabetes,Soya_milk,Processed_Food,Feminism,Transparency,Religion,Breastfeeding,Gluten,Skincar,Cocoa,Monoculture,Shareholders,Microplastics,Infant_Nutrition,Veganism,Carbohydrates,Fertility,Biodegradable,Microwave,Sulfoxaflor,Organic_Authenticity,Traceability,NanoParticles,Aluminium,Probiotics,Atrazine,Perchlorate,Dairy_Industry_Lie,Genetically_Modified_Animal,Milk_Sales,Overpackaging
2019-03-23,243.0,381.0,289.0,129.0,57.0,347.0,99.0,81.0,61.0,77.0,58.0,93.0,320.0,6.0,13.0,51.0,76.0,33.0,35.0,39.0,48.0,34.0,45.0,55.0,13.0,14.0,35.0,57.0,25.0,45.0,27.0,202.0,19.0,9.0,30.0,6.0,13.0,15.0,7.0,6.0,200.0,9.0,17.0,301.0,9.0,12.0,12.0,11.0,11.0,7.0,15.0,2.0,10.0,4.0,12.0,3.0,0.0,30.0,30.0,5.0,72.0,9.0,5.0,3.0,23.0,3.0,17.0,1.0,67.0,1.0,51.0,7.0,3.0,15.0,6.0,2.0,3.0,0.0,2.0,6.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2019-03-24,861.0,325.0,245.0,199.0,72.0,380.0,97.0,624.0,68.0,62.0,160.0,125.0,367.0,12.0,16.0,155.0,47.0,25.0,21.0,110.0,25.0,36.0,115.0,43.0,13.0,19.0,24.0,31.0,33.0,27.0,34.0,285.0,15.0,35.0,24.0,4.0,16.0,24.0,3.0,4.0,257.0,6.0,29.0,131.0,10.0,19.0,11.0,22.0,18.0,7.0,16.0,25.0,6.0,1.0,9.0,0.0,5.0,32.0,27.0,4.0,3.0,8.0,6.0,9.0,13.0,1.0,6.0,0.0,0.0,6.0,79.0,11.0,4.0,13.0,7.0,0.0,2.0,3.0,5.0,4.0,13.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,41.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-03-25,485.0,451.0,233.0,292.0,72.0,474.0,208.0,87.0,69.0,108.0,96.0,195.0,458.0,17.0,34.0,135.0,67.0,52.0,32.0,110.0,54.0,68.0,201.0,32.0,30.0,26.0,56.0,22.0,35.0,24.0,43.0,368.0,6.0,20.0,30.0,7.0,11.0,27.0,9.0,6.0,231.0,8.0,71.0,40.0,7.0,26.0,10.0,12.0,24.0,10.0,18.0,73.0,8.0,6.0,6.0,8.0,1.0,26.0,11.0,5.0,9.0,6.0,1.0,3.0,4.0,1.0,23.0,2.0,0.0,1.0,79.0,48.0,3.0,11.0,16.0,0.0,1.0,4.0,2.0,4.0,6.0,3.0,9.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,19.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-03-26,6895.0,592.0,272.0,152.0,83.0,332.0,405.0,65.0,73.0,72.0,140.0,181.0,314.0,13.0,37.0,6523.0,58.0,97.0,36.0,84.0,37.0,52.0,57.0,44.0,14.0,34.0,69.0,31.0,16.0,20.0,67.0,213.0,7.0,9.0,29.0,130.0,18.0,35.0,8.0,10.0,175.0,44.0,59.0,37.0,6.0,25.0,15.0,8.0,18.0,15.0,13.0,55.0,3.0,4.0,14.0,5.0,3.0,51.0,10.0,16.0,20.0,14.0,6.0,19.0,13.0,1.0,9.0,1.0,0.0,11.0,19.0,14.0,2.0,11.0,26.0,0.0,3.0,8.0,6.0,2.0,6.0,3.0,9.0,5.0,0.0,0.0,12.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,26.0,0.0
2019-03-27,2311.0,633.0,643.0,367.0,96.0,287.0,209.0,97.0,76.0,59.0,79.0,88.0,249.0,5.0,41.0,1187.0,59.0,74.0,30.0,51.0,36.0,57.0,201.0,31.0,534.0,32.0,86.0,30.0,39.0,28.0,91.0,184.0,12.0,11.0,39.0,162.0,8.0,32.0,8.0,8.0,166.0,52.0,28.0,16.0,8.0,17.0,19.0,15.0,8.0,14.0,13.0,24.0,16.0,6.0,56.0,3.0,2.0,22.0,14.0,5.0,10.0,18.0,13.0,9.0,12.0,4.0,12.0,2.0,6.0,7.0,38.0,29.0,9.0,13.0,10.0,0.0,4.0,2.0,5.0,1.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,7.0,1.0,0.0,43.0,0.0
2019-03-28,766.0,510.0,448.0,382.0,99.0,361.0,231.0,99.0,133.0,62.0,60.0,201.0,325.0,10.0,50.0,140.0,58.0,46.0,23.0,28.0,27.0,119.0,126.0,37.0,181.0,34.0,52.0,36.0,56.0,16.0,61.0,138.0,18.0,7.0,45.0,51.0,16.0,48.0,14.0,12.0,135.0,14.0,24.0,14.0,10.0,14.0,47.0,9.0,14.0,25.0,6.0,12.0,33.0,2.0,37.0,7.0,11.0,4.0,2.0,5.0,4.0,43.0,16.0,17.0,17.0,7.0,7.0,2.0,1.0,4.0,8.0,5.0,3.0,9.0,6.0,0.0,1.0,0.0,1.0,7.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,4.0,1.0,10.0,1.0,1.0,2.0,1.0,8.0,0.0,1.0,1.0,2.0,0.0,0.0,9.0,0.0
2019-03-29,306.0,336.0,279.0,200.0,79.0,397.0,173.0,54.0,464.0,52.0,89.0,167.0,370.0,14.0,47.0,64.0,45.0,64.0,14.0,35.0,15.0,54.0,54.0,30.0,49.0,17.0,75.0,22.0,45.0,29.0,39.0,100.0,3.0,15.0,21.0,11.0,20.0,25.0,21.0,4.0,107.0,11.0,23.0,5.0,8.0,21.0,54.0,17.0,23.0,13.0,20.0,10.0,10.0,2.0,12.0,4.0,10.0,48.0,16.0,4.0,4.0,46.0,6.0,5.0,7.0,1.0,9.0,6.0,1.0,5.0,12.0,24.0,2.0,7.0,22.0,1.0,1.0,1.0,15.0,8.0,0.0,4.0,15.0,23.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0
2019-03-30,312.0,243.0,219.0,201.0,63.0,133.0,166.0,157.0,291.0,154.0,45.0,159.0,111.0,10.0,63.0,94.0,41.0,91.0,26.0,33.0,136.0,36.0,49.0,26.0,21.0,96.0,89.0,20.0,49.0,46.0,74.0,84.0,10.0,12.0,18.0,6.0,20.0,9.0,9.0,16.0,90.0,14.0,25.0,10.0,8.0,17.0,26.0,9.0,15.0,8.0,12.0,10.0,6.0,9.0,19.0,3.0,3.0,33.0,3.0,6.0,6.0,23.0,5.0,1.0,5.0,4.0,9.0,1.0,5.0,8.0,1.0,18.0,3.0,7.0,18.0,1.0,0.0,3.0,3.0,34.0,6.0,1.0,13.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,0.0,0.0,7.0,0.0
2019-03-31,228.0,321.0,115.0,166.0,85.0,97.0,102.0,45.0,140.0,132.0,79.0,75.0,36.0,28.0,37.0,88.0,25.0,87.0,32.0,28.0,122.0,31.0,27.0,66.0,28.0,44.0,30.0,5.0,31.0,29.0,24.0,45.0,5.0,5.0,17.0,63.0,0.0,51.0,1.0,21.0,47.0,14.0,22.0,5.0,5.0,19.0,5.0,59.0,32.0,7.0,12.0,0.0,10.0,11.0,17.0,4.0,2.0,3.0,1.0,0.0,38.0,5.0,4.0,7.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,4.0,50.0,10.0,0.0,2.0,2.0,4.0,8.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
2019-04-01,800.0,499.0,272.0,235.0,136.0,108.0,138.0,407.0,254.0,119.0,73.0,111.0,81.0,23.0,72.0,105.0,55.0,47.0,28.0,29.0,39.0,94.0,34.0,76.0,71.0,80.0,55.0,16.0,53.0,18.0,19.0,77.0,7.0,25.0,26.0,189.0,19.0,41.0,6.0,10.0,54.0,9.0,24.0,7.0,12.0,16.0,47.0,19.0,24.0,34.0,16.0,2.0,9.0,5.0,13.0,9.0,10.0,8.0,3.0,4.0,31.0,13.0,26.0,1.0,6.0,2.0,5.0,3.0,0.0,22.0,1.0,6.0,10.0,10.0,6.0,0.0,2.0,8.0,4.0,9.0,7.0,1.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,3.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2019-04-02,1707.0,435.0,244.0,241.0,76.0,165.0,386.0,504.0,134.0,95.0,52.0,117.0,99.0,6.0,58.0,762.0,62.0,162.0,88.0,33.0,17.0,78.0,57.0,89.0,66.0,31.0,45.0,18.0,46.0,22.0,15.0,151.0,11.0,14.0,33.0,46.0,29.0,19.0,6.0,116.0,177.0,13.0,15.0,8.0,11.0,20.0,42.0,9.0,9.0,129.0,12.0,2.0,26.0,3.0,15.0,7.0,8.0,129.0,3.0,5.0,18.0,23.0,7.0,5.0,6.0,10.0,1.0,0.0,5.0,4.0,17.0,5.0,15.0,7.0,6.0,3.0,4.0,2.0,4.0,7.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-04-03,456.0,278.0,280.0,216.0,96.0,63.0,328.0,166.0,90.0,68.0,68.0,107.0,48.0,11.0,43.0,157.0,42.0,149.0,43.0,40.0,31.0,89.0,101.0,33.0,41.0,79.0,26.0,21.0,22.0,18.0,37.0,236.0,2.0,28.0,63.0,18.0,11.0,12.0,26.0,108.0,112.0,17.0,25.0,8.0,11.0,25.0,36.0,14.0,13.0,20.0,20.0,3.0,9.0,43.0,3.0,27.0,9.0,107.0,2.0,6.0,8.0,32.0,4.0,0.0,5.0,5.0,11.0,22.0,0.0,5.0,20.0,2.0,2.0,48.0,9.0,1.0,7.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2019-04-04,415.0,445.0,302.0,271.0,200.0,191.0,316.0,270.0,120.0,65.0,116.0,149.0,129.0,11.0,53.0,60.0,50.0,122.0,35.0,76.0,34.0,105.0,115.0,169.0,56.0,125.0,111.0,21.0,26.0,25.0,8.0,63.0,4.0,25.0,22.0,18.0,18.0,143.0,12.0,16.0,36.0,37.0,23.0,11.0,10.0,25.0,82.0,20.0,11.0,9.0,21.0,3.0,15.0,36.0,9.0,10.0,13.0,23.0,1.0,3.0,9.0,72.0,12.0,0.0,2.0,0.0,17.0,3.0,0.0,8.0,5.0,12.0,6.0,10.0,86.0,0.0,3.0,3.0,9.0,3.0,1.0,21.0,4.0,1.0,0.0,2.0,10.0,0.0,2.0,0.0,1.0,0.0,1.0,32.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
2019-04-05,377.0,363.0,246.0,215.0,66.0,106.0,236.0,108.0,547.0,171.0,98.0,83.0,46.0,16.0,30.0,39.0,72.0,154.0,17.0,24.0,89.0,130.0,83.0,112.0,27.0,43.0,40.0,23.0,21.0,22.0,86.0,33.0,3.0,11.0,24.0,11.0,14.0,87.0,60.0,3.0,37.0,28.0,23.0,2.0,13.0,11.0,33.0,14.0,20.0,48.0,29.0,1.0,9.0,7.0,34.0,5.0,5.0,8.0,3.0,3.0,8.0,33.0,6.0,0.0,10.0,1.0,11.0,3.0,2.0,2.0,7.0,9.0,3.0,10.0,15.0,0.0,0.0,3.0,10.0,5.0,6.0,23.0,1.0,0.0,0.0,2.0,2.0,21.0,11.0,0.0,3.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-04-06,358.0,377.0,192.0,145.0,85.0,86.0,238.0,158.0,404.0,201.0,93.0,55.0,50.0,25.0,29.0,34.0,36.0,149.0,9.0,39.0,65.0,184.0,39.0,65.0,4.0,33.0,28.0,27.0,126.0,31.0,121.0,18.0,2.0,12.0,18.0,7.0,9.0,45.0,112.0,4.0,33.0,23.0,10.0,27.0,50.0,11.0,10.0,12.0,27.0,141.0,26.0,2.0,5.0,8.0,8.0,7.0,10.0,1.0,3.0,2.0,4.0,9.0,2.0,2.0,9.0,0.0,2.0,2.0,0.0,2.0,3.0,6.0,2.0,10.0,2.0,3.0,1.0,34.0,4.0,5.0,9.0,11.0,4.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,18.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
2019-04-07,314.0,314.0,160.0,868.0,85.0,174.0,101.0,253.0,412.0,111.0,114.0,64.0,38.0,5.0,17.0,33.0,20.0,45.0,8.0,33.0,57.0,58.0,46.0,21.0,22.0,135.0,70.0,10.0,38.0,19.0,61.0,11.0,1.0,12.0,26.0,10.0,11.0,9.0,37.0,6.0,13.0,13.0,18.0,11.0,43.0,14.0,8.0,11.0,7.0,40.0,23.0,8.0,14.0,84.0,124.0,3.0,13.0,6.0,20.0,616.0,51.0,8.0,11.0,0.0,3.0,25.0,6.0,7.0,2.0,11.0,2.0,5.0,6.0,9.0,12.0,1.0,1.0,7.0,4.0,5.0,3.0,9.0,0.0,0.0,0.0,8.0,1.0,10.0,0.0,18.0,2.0,0.0,0.0,28.0,13.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0
2019-04-08,675.0,508.0,180.0,351.0,62.0,129.0,238.0,326.0,303.0,77.0,90.0,117.0,68.0,10.0,29.0,68.0,49.0,54.0,41.0,65.0,55.0,58.0,97.0,66.0,43.0,54.0,40.0,10.0,47.0,23.0,59.0,44.0,9.0,46.0,22.0,9.0,10.0,60.0,27.0,3.0,33.0,32.0,26.0,4.0,12.0,19.0,11.0,28.0,13.0,28.0,24.0,1.0,12.0,47.0,46.0,3.0,35.0,3.0,600.0,23.0,16.0,11.0,3.0,2.0,0.0,64.0,8.0,1.0,2.0,4.0,4.0,5.0,7.0,20.0,11.0,0.0,1.0,4.0,19.0,1.0,16.0,11.0,2.0,0.0,0.0,0.0,14.0,1.0,1.0,11.0,2.0,0.0,5.0,24.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-04-09,476.0,488.0,111.0,235.0,119.0,238.0,333.0,605.0,196.0,75.0,68.0,70.0,205.0,23.0,140.0,54.0,56.0,108.0,66.0,31.0,47.0,181.0,93.0,44.0,38.0,24.0,57.0,22.0,63.0,10.0,53.0,35.0,4.0,16.0,21.0,13.0,12.0,89.0,20.0,8.0,21.0,29.0,25.0,9.0,8.0,25.0,19.0,12.0,26.0,39.0,30.0,2.0,18.0,15.0,18.0,16.0,98.0,4.0,330.0,7.0,10.0,18.0,6.0,2.0,3.0,3.0,8.0,3.0,0.0,4.0,3.0,4.0,4.0,16.0,1.0,0.0,4.0,8.0,6.0,6.0,1.0,12.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,23.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0
2019-04-10,1019.0,681.0,167.0,198.0,104.0,181.0,161.0,152.0,392.0,68.0,74.0,174.0,158.0,20.0,137.0,37.0,43.0,258.0,69.0,42.0,22.0,85.0,61.0,21.0,27.0,29.0,32.0,12.0,86.0,24.0,50.0,27.0,1.0,7.0,37.0,9.0,8.0,36.0,12.0,8.0,26.0,31.0,17.0,7.0,6.0,22.0,11.0,13.0,27.0,29.0,44.0,6.0,16.0,7.0,6.0,14.0,72.0,34.0,50.0,5.0,18.0,11.0,3.0,5.0,4.0,1.0,4.0,4.0,0.0,3.0,12.0,8.0,1.0,6.0,1.0,0.0,9.0,1.0,0.0,8.0,6.0,7.0,1.0,0.0,28.0,10.0,7.0,5.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-11,549.0,414.0,157.0,226.0,100.0,127.0,166.0,242.0,268.0,74.0,112.0,140.0,111.0,17.0,55.0,207.0,137.0,76.0,107.0,117.0,32.0,60.0,119.0,88.0,19.0,66.0,35.0,19.0,64.0,12.0,21.0,260.0,5.0,6.0,36.0,4.0,1.0,61.0,14.0,115.0,260.0,32.0,20.0,26.0,10.0,38.0,16.0,23.0,17.0,11.0,23.0,6.0,5.0,12.0,6.0,3.0,41.0,245.0,19.0,3.0,6.0,7.0,21.0,2.0,8.0,3.0,5.0,2.0,0.0,12.0,6.0,2.0,1.0,14.0,12.0,0.0,3.0,10.0,12.0,5.0,6.0,5.0,10.0,16.0,4.0,4.0,2.0,0.0,0.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-04-12,1412.0,375.0,201.0,208.0,209.0,48.0,243.0,128.0,278.0,91.0,51.0,124.0,29.0,21.0,31.0,970.0,74.0,52.0,32.0,91.0,28.0,44.0,85.0,109.0,50.0,41.0,62.0,54.0,35.0,16.0,13.0,86.0,7.0,15.0,54.0,2.0,5.0,71.0,12.0,128.0,93.0,34.0,42.0,26.0,9.0,14.0,15.0,9.0,22.0,12.0,30.0,14.0,2.0,4.0,11.0,2.0,57.0,174.0,20.0,9.0,4.0,12.0,14.0,0.0,16.0,4.0,14.0,0.0,0.0,8.0,5.0,9.0,24.0,25.0,24.0,3.0,1.0,5.0,27.0,9.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,10.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-13,1101.0,314.0,165.0,193.0,78.0,48.0,248.0,104.0,226.0,58.0,33.0,127.0,37.0,11.0,15.0,169.0,62.0,42.0,19.0,74.0,22.0,116.0,49.0,58.0,40.0,47.0,37.0,53.0,50.0,18.0,14.0,42.0,2.0,20.0,68.0,17.0,43.0,56.0,7.0,36.0,14.0,35.0,30.0,11.0,21.0,27.0,19.0,8.0,12.0,7.0,20.0,8.0,7.0,17.0,9.0,2.0,17.0,33.0,19.0,7.0,2.0,9.0,16.0,1.0,23.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,16.0,5.0,9.0,2.0,2.0,4.0,8.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
2019-04-14,504.0,294.0,102.0,243.0,69.0,59.0,147.0,116.0,118.0,71.0,33.0,100.0,40.0,17.0,45.0,76.0,67.0,41.0,22.0,110.0,60.0,96.0,61.0,77.0,41.0,17.0,30.0,16.0,52.0,17.0,13.0,11.0,4.0,11.0,26.0,3.0,27.0,56.0,5.0,10.0,23.0,21.0,19.0,2.0,13.0,15.0,15.0,24.0,17.0,6.0,20.0,2.0,6.0,7.0,10.0,0.0,51.0,9.0,5.0,0.0,11.0,12.0,5.0,0.0,9.0,4.0,27.0,4.0,0.0,13.0,3.0,11.0,6.0,8.0,14.0,1.0,4.0,3.0,13.0,9.0,0.0,3.0,2.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15,425.0,273.0,116.0,267.0,75.0,119.0,123.0,214.0,94.0,67.0,73.0,96.0,83.0,24.0,74.0,54.0,68.0,88.0,34.0,39.0,10.0,59.0,113.0,39.0,18.0,74.0,23.0,159.0,50.0,15.0,27.0,17.0,6.0,9.0,26.0,22.0,12.0,29.0,5.0,6.0,23.0,40.0,28.0,7.0,16.0,12.0,14.0,24.0,19.0,17.0,12.0,2.0,11.0,5.0,5.0,7.0,28.0,9.0,13.0,2.0,3.0,12.0,6.0,3.0,11.0,1.0,17.0,4.0,2.0,8.0,5.0,6.0,1.0,8.0,11.0,0.0,7.0,1.0,6.0,5.0,7.0,3.0,23.0,0.0,3.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16,441.0,312.0,112.0,437.0,153.0,202.0,147.0,317.0,193.0,61.0,189.0,101.0,151.0,16.0,59.0,50.0,43.0,122.0,37.0,38.0,23.0,70.0,271.0,76.0,38.0,72.0,57.0,341.0,47.0,17.0,17.0,27.0,4.0,13.0,27.0,26.0,12.0,33.0,6.0,74.0,24.0,45.0,15.0,7.0,15.0,19.0,13.0,14.0,15.0,13.0,12.0,2.0,18.0,46.0,8.0,5.0,7.0,10.0,19.0,2.0,10.0,9.0,0.0,1.0,9.0,3.0,4.0,4.0,0.0,58.0,3.0,2.0,2.0,9.0,11.0,0.0,5.0,4.0,11.0,7.0,6.0,2.0,2.0,0.0,12.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-04-17,506.0,354.0,200.0,224.0,329.0,163.0,288.0,624.0,139.0,131.0,78.0,156.0,139.0,24.0,55.0,81.0,52.0,97.0,34.0,77.0,10.0,159.0,56.0,69.0,54.0,557.0,46.0,235.0,54.0,16.0,7.0,36.0,4.0,8.0,29.0,25.0,9.0,59.0,2.0,22.0,9.0,28.0,18.0,4.0,7.0,15.0,19.0,19.0,28.0,17.0,19.0,15.0,13.0,7.0,10.0,3.0,8.0,11.0,22.0,31.0,9.0,19.0,14.0,2.0,4.0,1.0,11.0,3.0,1.0,16.0,0.0,33.0,3.0,14.0,6.0,21.0,14.0,6.0,2.0,2.0,2.0,11.0,5.0,0.0,5.0,1.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0
2019-04-18,338.0,315.0,386.0,209.0,89.0,500.0,171.0,325.0,147.0,165.0,81.0,85.0,297.0,15.0,53.0,70.0,71.0,47.0,154.0,84.0,17.0,90.0,61.0,38.0,90.0,274.0,50.0,131.0,43.0,19.0,11.0,34.0,97.0,11.0,25.0,7.0,9.0,67.0,6.0,12.0,15.0,13.0,34.0,5.0,13.0,35.0,21.0,10.0,22.0,4.0,12.0,6.0,16.0,6.0,14.0,11.0,6.0,9.0,14.0,16.0,7.0,15.0,19.0,2.0,5.0,3.0,2.0,203.0,11.0,9.0,8.0,5.0,3.0,12.0,5.0,0.0,11.0,9.0,4.0,3.0,1.0,7.0,7.0,0.0,8.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-04-19,321.0,313.0,336.0,382.0,75.0,626.0,359.0,144.0,124.0,329.0,90.0,120.0,577.0,11.0,124.0,36.0,81.0,38.0,100.0,33.0,5.0,203.0,93.0,69.0,85.0,119.0,25.0,116.0,28.0,22.0,9.0,54.0,31.0,6.0,30.0,6.0,4.0,16.0,20.0,7.0,14.0,10.0,25.0,5.0,10.0,22.0,16.0,9.0,13.0,7.0,25.0,4.0,9.0,2.0,18.0,5.0,9.0,10.0,104.0,4.0,4.0,14.0,1.0,2.0,5.0,2.0,5.0,414.0,3.0,7.0,11.0,6.0,3.0,2.0,6.0,0.0,2.0,2.0,3.0,5.0,0.0,19.0,6.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-20,189.0,185.0,161.0,217.0,63.0,226.0,117.0,70.0,75.0,126.0,44.0,75.0,203.0,10.0,76.0,13.0,102.0,38.0,72.0,32.0,9.0,64.0,70.0,81.0,65.0,41.0,28.0,67.0,29.0,19.0,10.0,28.0,9.0,1.0,26.0,5.0,9.0,14.0,28.0,2.0,8.0,16.0,23.0,1.0,5.0,17.0,5.0,12.0,12.0,10.0,10.0,5.0,12.0,8.0,15.0,4.0,11.0,4.0,61.0,5.0,4.0,5.0,3.0,3.0,12.0,1.0,0.0,87.0,0.0,4.0,10.0,3.0,2.0,5.0,14.0,0.0,0.0,2.0,11.0,2.0,6.0,7.0,1.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-21,224.0,273.0,133.0,138.0,63.0,123.0,92.0,100.0,42.0,79.0,26.0,109.0,107.0,14.0,52.0,23.0,32.0,50.0,68.0,50.0,4.0,32.0,27.0,39.0,65.0,59.0,26.0,18.0,84.0,11.0,37.0,8.0,3.0,1.0,18.0,17.0,2.0,39.0,8.0,2.0,10.0,5.0,23.0,1.0,7.0,11.0,3.0,13.0,14.0,7.0,4.0,1.0,8.0,10.0,8.0,0.0,25.0,5.0,10.0,1.0,15.0,3.0,2.0,9.0,12.0,3.0,4.0,31.0,0.0,1.0,1.0,5.0,0.0,8.0,8.0,0.0,0.0,5.0,4.0,2.0,7.0,7.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,5.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,314.0,745.0,335.0,178.0,91.0,596.0,184.0,234.0,78.0,88.0,37.0,105.0,551.0,16.0,50.0,43.0,40.0,35.0,172.0,58.0,10.0,104.0,59.0,148.0,334.0,86.0,28.0,43.0,116.0,33.0,45.0,24.0,13.0,1.0,21.0,17.0,16.0,40.0,13.0,22.0,20.0,7.0,42.0,4.0,8.0,18.0,21.0,16.0,15.0,36.0,7.0,1.0,25.0,4.0,4.0,3.0,20.0,14.0,2.0,97.0,18.0,4.0,22.0,13.0,14.0,0.0,66.0,13.0,1.0,6.0,9.0,4.0,6.0,2.0,1.0,0.0,5.0,2.0,7.0,2.0,4.0,12.0,16.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
